name,order,size_x,size_y,size_z,mass,mu_slide,mu_spin,mu_roll,drop_height,posX,posY,posZ,rotX,rotY,rotZ
B_L41_1x1_6_2,1003,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.7695,0.0,0.0,0
B_L41_1x1_6_4,1004,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.7695,0.0,0.0,0
B_L41_1x1_6_6,1005,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.7695,0.0,0.0,0
B_L42_1x1_0_1,1006,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.7885,0.0,0.0,0
B_L42_1x1_0_3,1007,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.7885,0.0,0.0,0
B_L42_1x1_0_5,1008,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.7885,0.0,0.0,0
B_L42_1x1_1_0,1009,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.7885,0.0,0.0,0
B_L42_1x1_1_2,1010,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.7885,0.0,0.0,0
B_L42_1x1_1_4,1011,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.7885,0.0,0.0,0
B_L42_1x1_1_6,1012,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.7885,0.0,0.0,0
B_L42_1x1_2_1,1013,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.7885,0.0,0.0,0
B_L42_1x1_2_3,1014,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.7885,0.0,0.0,0
B_L42_1x1_2_5,1015,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.7885,0.0,0.0,0
B_L42_1x1_3_0,1016,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.7885,0.0,0.0,0
B_L42_1x1_3_2,1017,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.7885,0.0,0.0,0
B_L42_1x1_3_4,1018,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.7885,0.0,0.0,0
B_L42_1x1_3_6,1019,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.7885,0.0,0.0,0
B_L42_1x1_4_1,1020,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.7885,0.0,0.0,0
B_L42_1x1_4_3,1021,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.7885,0.0,0.0,0
B_L42_1x1_4_5,1022,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.7885,0.0,0.0,0
B_L42_1x1_5_0,1023,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.7885,0.0,0.0,0
B_L42_1x1_5_2,1024,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.7885,0.0,0.0,0
B_L42_1x1_5_4,1025,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.7885,0.0,0.0,0
B_L42_1x1_5_6,1026,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.7885,0.0,0.0,0
B_L42_1x1_6_1,1027,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.7885,0.0,0.0,0
B_L42_1x1_6_3,1028,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.7885,0.0,0.0,0
B_L42_1x1_6_5,1029,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.7885,0.0,0.0,0
B_L43_1x1_0_0,1030,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.8075,0.0,0.0,0
B_L43_1x1_0_2,1031,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.8075,0.0,0.0,0
B_L43_1x1_0_4,1032,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.8075,0.0,0.0,0
B_L43_1x1_0_6,1033,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.8075,0.0,0.0,0
B_L43_1x1_1_1,1034,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.8075,0.0,0.0,0
B_L43_1x1_1_3,1035,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.8075,0.0,0.0,0
B_L43_1x1_1_5,1036,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.8075,0.0,0.0,0
B_L43_1x1_2_0,1037,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.8075,0.0,0.0,0
B_L43_1x1_2_2,1038,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.8075,0.0,0.0,0
B_L43_1x1_2_4,1039,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.8075,0.0,0.0,0
B_L43_1x1_2_6,1040,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.8075,0.0,0.0,0
B_L43_1x1_3_1,1041,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.8075,0.0,0.0,0
B_L43_1x1_3_3,1042,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.8075,0.0,0.0,0
B_L43_1x1_3_5,1043,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.8075,0.0,0.0,0
B_L43_1x1_4_0,1044,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.8075,0.0,0.0,0
B_L43_1x1_4_2,1045,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.8075,0.0,0.0,0
B_L43_1x1_4_4,1046,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.8075,0.0,0.0,0
B_L43_1x1_4_6,1047,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.8075,0.0,0.0,0
B_L43_1x1_5_1,1048,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.8075,0.0,0.0,0
B_L43_1x1_5_3,1049,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.8075,0.0,0.0,0
B_L43_1x1_5_5,1050,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.8075,0.0,0.0,0
B_L43_1x1_6_0,1051,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.8075,0.0,0.0,0
B_L43_1x1_6_2,1052,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.8075,0.0,0.0,0
B_L43_1x1_6_4,1053,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.8075,0.0,0.0,0
B_L43_1x1_6_6,1054,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.8075,0.0,0.0,0
